,syllabic_rate,phonemic_rate,syllabic_info,phonemic_info,static_surp,peak_env
31,3.3444816053511706,6.688963210702339,20.81472006688964,139.0837406354515,13.199738739286394,4.2
32,2.3255813953488373,6.9767441860465125,11.29700593023256,130.32527430232562,15.539251146545414,3.9000000000000004
33,2.217294900221729,8.869179600886918,1.917116973392461,183.98083470066516,16.19060990579211,4.1000000000000005
34,2.0161290322580645,6.048387096774192,3.485827016129033,101.2931339717742,18.42428543242489,4.1000000000000005
35,2.2675736961451247,6.802721088435375,4.072176303854875,92.61449673469393,17.43427338792625,3.9000000000000004
36,2.4271844660194177,7.281553398058253,14.124496359223304,104.68146735436899,13.944097575824596,4.1000000000000005
37,3.2679738562091503,6.5359477124183005,89.24194117647059,131.85550800653598,13.71410974099284,4.1000000000000005
38,2.2883295194508007,6.864988558352403,8.126088443935927,68.38156649885585,15.760910118429926,3.8000000000000003
39,2.4330900243309004,7.2992700729927025,7.853515693430658,107.174096593674,15.12647197547238,3.8000000000000003
40,3.278688524590164,6.557377049180328,49.77334754098361,40.19585606557377,12.559666983099508,4.1000000000000005
41,2.444987775061125,7.334963325183375,10.371837041564792,75.28395757946213,15.820031102569162,4.1000000000000005
42,2.1459227467811157,6.437768240343348,12.124237339055796,133.54217907725322,15.30014948278767,3.9000000000000004
43,2.5906735751295336,7.772020725388602,40.535544041450784,184.89020194300517,13.721812190768519,4.1000000000000005
44,2.4937655860349124,7.481296758104737,30.089406483790523,156.74524551122195,12.502628905616113,4.2
45,2.3529411764705883,7.0588235294117645,2.9264570588235287e-12,83.80408129411767,17.682748022710086,4.2
46,2.2522522522522523,6.756756756756758,15.956114189189188,109.29693231981985,12.614726480694484,4.1000000000000005
47,2.2675736961451247,6.802721088435375,31.589494331065758,114.29420510204085,12.839446678564475,3.8000000000000003
48,2.409638554216868,9.63855421686747,23.119284337349402,138.04969132530124,14.114315186200333,3.8000000000000003
49,2.2831050228310503,9.1324200913242,0.0,143.86353299086758,18.062499439150624,3.7
50,2.083333333333333,8.333333333333334,18.059865729166667,137.69963947916668,15.621713306737387,3.8000000000000003
51,2.4038461538461537,7.211538461538463,21.254351442307698,100.36391141826927,12.974410705631799,4.0
52,1.9305019305019304,7.722007722007723,4.841573455598455,171.58877693050198,16.073779664609095,3.9000000000000004
53,2.092050209205021,6.276150627615062,28.00227824267783,153.11904592050212,15.612661826412053,3.9000000000000004
54,1.9417475728155345,7.766990291262138,0.0,176.45060281553398,18.6992058592328,3.7
55,2.0202020202020203,8.080808080808081,22.460056565656565,137.54525444444445,12.670660912382676,3.9000000000000004
56,2.358490566037736,7.075471698113207,4.5833017688679245,96.35925224056605,17.853745151735755,4.2
57,2.4630541871921183,7.389162561576352,6.272444704433497,132.13810455665026,17.574536673480896,4.1000000000000005
58,2.531645569620253,7.594936708860757,9.259268987341773,111.83071759493671,18.169260127043504,3.6
59,2.0242914979757085,6.0728744939271255,0.0,63.88658087044535,18.97304520530033,4.2
60,2.4038461538461537,7.211538461538463,15.817325240384614,108.3644698317308,15.913475411396046,3.9000000000000004
61,2.506265664160401,7.518796992481202,8.433607393483706,105.25318283208021,18.57746006868766,4.0
62,2.631578947368421,7.894736842105262,71.34201842105264,158.96676171052633,13.565246355078356,4.1000000000000005
63,2.364066193853428,9.456264775413713,10.216558392434989,172.61430839243505,17.189496084724883,4.0
64,2.5510204081632653,7.653061224489796,4.5890186224489815,121.98758278061226,17.49642986398882,4.0
65,2.2988505747126435,9.195402298850574,11.486915632183907,119.65972172413794,17.890696287908646,3.9000000000000004
66,2.0120724346076457,8.048289738430583,0.0,110.93677756539236,18.489926918948267,4.2
67,2.1881838074398248,6.564551422319474,39.65966630196937,102.99495284463896,18.169566424220644,4.0
68,3.4246575342465766,6.849315068493151,4.362910958904109,90.72594845890413,17.810780346544664,4.1000000000000005
69,2.3041474654377883,9.216589861751153,11.609763364055302,148.38407119815668,14.637328987202745,4.3
70,2.320185614849188,6.960556844547564,10.348078654292344,73.2101892111369,16.314060621411883,4.0
71,2.8985507246376816,8.695652173913045,9.07834072463768,163.8001882608696,16.5243931878183,4.1000000000000005
72,2.2522522522522523,9.00900900900901,0.0,144.38769752252253,17.994665404649215,3.9000000000000004
73,3.134796238244514,9.404388714733543,207.7400423197492,50.032928996865216,13.183480899266048,3.9000000000000004
74,2.5906735751295336,7.772020725388602,8.050674740932642,148.994325,17.185289224018334,4.2
75,2.5188916876574305,7.556675062972292,14.375155541561716,76.0522549118388,17.27685138691768,4.2
76,2.262443438914027,6.787330316742081,2.297984954751131,59.97259083484164,17.89769714674504,4.0
77,2.8818443804034586,8.645533141210375,0.0005922733861671471,73.10412161383287,16.682110112769255,3.5
78,2.7624309392265194,8.287292817679559,0.0,116.9500122928177,15.670694508941756,3.7
79,2.557544757033248,7.672634271099744,9.666334143222503,71.34419092071613,17.356479127089884,3.9000000000000004
80,1.9841269841269842,7.936507936507938,15.967770535714287,85.60369880952379,12.84397944727014,3.8000000000000003
81,2.3041474654377883,9.216589861751153,2.4677948156682032,200.59838813364053,17.43455376787872,3.7
82,2.34192037470726,9.36768149882904,14.1586018735363,173.65011018735362,12.789072867030795,3.8000000000000003
83,3.1847133757961785,9.554140127388537,79.21542515923569,203.36174506369426,12.507388904817875,3.8000000000000003
84,1.8832391713747645,7.532956685499058,20.331608286252354,129.78757542372878,15.503598837026491,3.9000000000000004
85,2.638522427440633,10.554089709762533,7.889307915567282,238.5922360158312,16.059350551370436,3.8000000000000003
86,2.066115702479339,8.264462809917356,4.098804752066116,192.66629741735542,15.679880771282065,3.8000000000000003
87,3.03951367781155,9.118541033434653,71.18407446808511,194.74362902735558,13.362405510030074,3.8000000000000003
88,2.3094688221709005,9.237875288683602,20.078003810623557,128.46895993071595,14.89111748522407,4.0
89,3.0487804878048776,9.146341463414632,28.482525609756106,172.7341400914634,15.197354635425455,3.8000000000000003
90,2.320185614849188,9.280742459396752,24.59845127610209,201.1041437354988,15.638377002356364,3.7
91,2.375296912114014,9.501187648456057,19.15956840855107,132.40185783847986,16.28019298538918,3.7
92,1.8656716417910448,7.4626865671641776,2.5545893656716423,91.18575186567163,17.446910974398705,3.9000000000000004
93,2.314814814814815,9.25925925925926,5.94575925925926,209.62402534722224,17.833146516083968,4.0
94,3.0303030303030303,9.09090909090909,23.12390696969697,220.01779075757568,14.078873560369873,3.8000000000000003
95,2.481389578163772,9.925558312655086,11.740694168734493,197.51198622828784,18.406295507837207,3.9000000000000004
96,2.083333333333333,6.25,3.0078918750000008,39.18490343750001,16.64001412348033,4.1000000000000005
97,1.9157088122605364,7.662835249042145,27.318488505747126,99.06191216475096,17.576850539319146,4.1000000000000005
98,3.0959752321981417,9.287925696594426,82.28670278637773,128.96086424148606,13.067363255062855,4.0
99,1.9762845849802368,7.905138339920947,32.64835474308301,117.26386492094862,15.384399690791335,4.1000000000000005
100,2.159827213822894,8.639308855291576,6.495856371490282,118.69253596112308,17.304637520918657,3.9000000000000004
101,2.5839793281653747,7.751937984496124,16.22184715762274,103.1911554263566,14.48046397268558,4.1000000000000005
102,2.386634844868736,7.159904534606207,17.221772553699285,77.62253675417661,13.07074085116646,4.2
103,3.610108303249097,7.220216606498194,134.35091696750902,92.55222184115524,8.37166694899827,4.2
104,2.450980392156864,7.352941176470589,70.98880147058827,67.02632389705883,9.460964518278237,4.1000000000000005
105,3.8461538461538463,11.538461538461535,13.848455,150.03780942307694,17.403189596969387,4.2
106,2.392344497607656,7.177033492822968,6.320363636363638,101.69308361244022,17.18257328629677,4.2
107,2.1834061135371177,6.5502183406113526,49.541563318777285,41.42162368995633,12.537077791874205,4.0
108,2.272727272727273,9.090909090909092,5.534550568181818,44.2416165,18.007295895487424,3.9000000000000004
109,2.3255813953488373,9.30232558139535,13.435206511627907,86.9830212790698,17.956953887744092,4.0
110,2.066115702479339,6.198347107438017,10.952764772727273,86.27740320247935,15.13511325426742,4.1000000000000005
111,2.1321961620469083,6.3965884861407245,52.298162046908324,60.51036791044777,12.383901176872902,4.3
112,2.232142857142857,8.928571428571429,16.77651484375,156.31621194196433,15.665451337405315,4.2
113,2.6246719160104988,7.8740157480314945,3.028402755905512,139.99169540682416,17.331538620514078,4.4
114,3.2467532467532467,6.493506493506493,103.50122564935066,75.70697386363636,14.317049924605026,4.1000000000000005
115,2.5,7.5,21.408736375,89.815577375,13.521329238548152,4.2
116,2.074688796680498,8.298755186721992,8.07301919087137,75.00972209543569,16.81172337696742,4.2
117,2.5188916876574305,7.556675062972292,27.219664987405555,136.8704797229219,14.328998243530664,4.3
118,2.028397565922921,8.113590263691684,8.413898681541584,134.31404756592295,14.783594841314125,4.1000000000000005
119,2.4213075060532687,7.263922518159807,5.327951937046006,59.85798946731236,17.88178593097036,4.2
120,2.6881720430107525,8.064516129032258,6.395573387096772,115.30272083333334,18.126431472516387,3.7
121,1.96078431372549,7.84313725490196,8.081172549019609,112.6477365686275,17.649797600908798,4.1000000000000005
122,2.392344497607656,7.177033492822968,7.561886483253589,30.18160980861245,15.609640474436812,3.9000000000000004
123,2.3529411764705883,9.411764705882351,9.33030505882353,96.11081800000001,18.533604583404273,3.8000000000000003
124,1.8939393939393936,7.575757575757575,24.46482102272728,90.82069895833332,15.443363250009645,4.1000000000000005
125,3.194888178913738,9.584664536741213,101.35204472843452,161.03432731629397,11.034119350583731,4.3
126,2.380952380952381,9.523809523809524,19.88312273809524,151.67626059523812,14.062378682900881,3.3000000000000003
127,1.6722408026755853,6.688963210702339,1.936270484949833,92.19996396321072,16.401100248246657,3.7
128,2.0242914979757085,8.097165991902834,25.87431376518219,99.87268208502023,15.543987235706556,4.2
129,2.364066193853428,9.456264775413713,17.977705673758873,123.49886158392435,18.311786514528308,3.8000000000000003
130,2.6525198938992043,10.610079575596817,9.515751724137932,176.57035530503978,17.819333033474397,3.9000000000000004
131,2.100840336134454,10.504201680672267,4.012444537815127,166.33509863445374,16.752914178655658,3.9000000000000004
132,2.2522522522522523,9.00900900900901,11.31999786036036,90.65023468468469,14.980940430639818,3.6
133,3.003003003003003,9.00900900900901,15.882625075075072,67.0140993993994,16.037734126541103,3.9000000000000004
134,2.159827213822894,8.639308855291576,1.867429276457884,54.20447991360692,18.475824170924877,3.8000000000000003
135,2.314814814814815,9.25925925925926,12.54330601851852,87.85078159722224,16.235244959655315,3.6
136,1.9120458891013383,7.648183556405352,4.542184512428299,45.95166013384321,17.040394768496625,4.3
137,1.8248175182481752,7.299270072992702,10.257536496350363,94.55150027372262,16.1978975530704,4.3
138,1.9305019305019304,7.722007722007723,7.2384575289575315,127.83170936293436,19.056593153792413,4.1000000000000005
139,3.0769230769230766,9.23076923076923,6.167536923076924,93.02402292307694,17.784011380910314,3.9000000000000004
140,2.247191011235955,8.98876404494382,19.423068988764047,111.062401011236,16.703398426845908,3.9000000000000004
141,3.012048192771084,9.036144578313252,25.65135753012048,83.73793810240964,16.579538442647394,3.9000000000000004
142,1.8083182640144664,9.041591320072333,0.0,75.06562495479206,18.463388301978867,4.1000000000000005
143,2.247191011235955,8.98876404494382,19.60361764044944,109.35820887640452,16.060788267124938,3.8000000000000003
144,2.0080321285140563,10.040160642570283,15.662882128514054,158.16869166666666,18.10203685642189,4.0
145,2.232142857142857,8.928571428571429,12.672594196428573,106.95081238839286,18.308470939716248,4.0
146,1.96078431372549,7.84313725490196,6.598057549019607,87.26492264705881,17.13638836121267,4.1000000000000005
147,2.631578947368421,10.526315789473683,18.62144447368421,138.7994235526316,16.58703904549968,4.2
148,2.155172413793103,8.620689655172413,12.708086206896553,132.00999989224138,13.750802008234437,3.1
149,3.3003300330033003,6.600660066006602,52.59528547854786,66.59025891089111,12.47831831221825,4.2
150,2.109704641350211,8.438818565400844,4.02260506329114,128.88246824894517,18.640402728207494,4.3
151,2.409638554216868,9.63855421686747,0.0,29.269162168674693,18.317923313898934,4.2
152,2.2075055187637966,6.6225165562913935,7.995711147902871,117.04186964679913,13.127230945573235,4.3
153,2.004008016032064,8.016032064128256,12.415516733466935,141.68561813627255,17.914324997022273,4.3
154,2.2675736961451247,6.802721088435375,19.584646258503398,85.84581621315195,16.700788362495008,4.4
155,2.070393374741201,6.211180124223603,8.751596273291927,94.01532101449278,17.68002980232821,3.9000000000000004
156,2.1367521367521367,6.41025641025641,9.060929807692307,53.92833985042736,17.772646061939334,4.3
157,2.9411764705882346,5.882352941176469,261.3180544117647,198.65376323529406,15.337792998796706,3.6
158,2.5839793281653747,7.751937984496124,18.711189147286824,140.08941886304908,16.605917388394097,3.8000000000000003
159,2.506265664160401,10.025062656641603,22.052338220551377,223.62916666666663,15.149223071653955,3.0
160,3.144654088050314,9.433962264150944,26.90030786163523,194.21847012578618,14.22468707175879,3.2
161,2.915451895043732,8.746355685131194,7.830220408163265,154.0925911078717,17.531859353526418,3.2
162,2.6595744680851063,7.978723404255319,30.608511968085107,188.9251609042553,13.639687611078598,3.9000000000000004
163,2.6178010471204187,7.853403141361254,2.880375,141.05975000000004,17.181444753278683,2.9000000000000004
164,3.1847133757961785,9.554140127388537,12.090969108280255,255.3274617834396,16.45305011149611,3.3000000000000003
165,2.7027027027027017,10.810810810810812,44.9105527027027,268.5480648648649,12.619912291301794,3.8000000000000003
166,3.1847133757961785,9.554140127388537,6.680954936305732,217.65271178343949,14.216010914195259,3.8000000000000003
167,4.8543689320388355,9.708737864077671,262.049682038835,202.14058495145642,10.925453594812813,3.9000000000000004
168,3.144654088050314,9.433962264150944,27.58925927672956,212.5301446540881,17.59160655160655,3.4000000000000004
169,3.134796238244514,9.404388714733543,21.414662539184953,203.75209404388713,13.99927512611934,4.0
170,5.617977528089888,22.471910112359552,5.188622303370788,464.4835646067417,15.500411404682053,4.2
171,2.73972602739726,8.219178082191782,94.98116027397259,162.21630000000005,10.587576738770826,3.2
172,2.7027027027027017,10.810810810810812,3.9658568918918933,209.83931081081082,18.372837610176198,3.6
173,2.506265664160401,10.025062656641603,4.500826441102757,188.10244862155383,17.331022173384564,3.4000000000000004
174,2.5188916876574305,10.075566750629724,38.286358942065505,193.67784886649875,12.012164839375064,4.0
175,5.2631578947368425,10.526315789473683,122.90397631578949,258.69995,9.403320109825318,3.7
176,2.994011976047904,8.982035928143713,13.923814221556887,151.36704251497008,16.208709921353346,2.9000000000000004
177,2.314814814814815,9.25925925925926,16.136449305555562,226.13007291666668,15.122544826905953,4.1000000000000005
178,2.487562189054726,7.4626865671641776,16.604385447761196,203.97042039801002,14.98224270739526,4.0
179,2.544529262086514,10.178117048346056,0.0,182.94086921119597,17.27965874511074,4.1000000000000005
180,3.03951367781155,9.118541033434653,64.07179179331307,96.8850112462006,10.589568226821092,2.9000000000000004
181,3.134796238244514,9.404388714733543,33.32201567398119,195.7782931034483,17.63243233931005,2.8000000000000003
182,3.0487804878048776,6.097560975609754,348.88653963414635,179.8995807926829,6.903771063766059,3.8000000000000003
183,1.8050541516245489,7.220216606498194,13.058711371841154,178.46036732851985,17.383532637601377,3.3000000000000003
184,2.9673590504451037,5.9347181008902075,211.4120623145401,174.45696290801186,12.934447733334466,3.9000000000000004
185,1.937984496124031,7.751937984496124,24.91550581395349,167.69207751937984,13.236623607616988,3.7
186,2.0202020202020203,10.1010101010101,20.03107676767677,226.4881858585859,14.765697223375106,4.2
187,2.079002079002079,6.237006237006238,34.39310395010395,135.9661891891892,16.250406879057437,4.2
188,2.044989775051125,8.1799591002045,23.484797546012274,169.89957770961146,15.004172318281016,4.2
189,1.9047619047619049,5.7142857142857135,27.25369904761905,167.97504095238097,14.1509585024991,4.1000000000000005
190,2.3041474654377883,6.912442396313362,157.95788018433183,168.2602177419355,9.761810940926305,4.2
191,2.0242914979757085,6.0728744939271255,49.66773279352227,76.15026943319839,18.131742951319392,3.7
192,2.247191011235955,6.7415730337078665,34.408113483146074,65.0918557303371,13.732227079905126,3.6
193,1.9841269841269842,7.936507936507938,57.67347321428571,95.14549414682541,10.899052672303084,3.7
194,2.985074626865672,5.970149253731343,57.04542835820896,92.56863462686566,13.103977021391039,4.0
195,1.8050541516245489,5.415162454873647,29.83478610108304,115.25922581227437,10.695735771899011,4.1000000000000005
196,2.150537634408602,6.451612903225808,20.899918279569885,93.80424860215055,15.01334650135967,3.9000000000000004
197,2.109704641350211,6.329113924050633,14.511486919831224,102.72499810126585,13.04305650303051,3.8000000000000003
198,2.2522522522522523,6.756756756756758,70.62633671171172,122.10496644144146,10.815985909297023,4.2
199,2.061855670103093,6.185567010309278,15.080808659793815,100.16181773195879,15.78328856192184,4.0
200,2.272727272727273,9.090909090909092,22.300552272727273,139.0612831818182,14.104442426353511,4.3
201,2.1052631578947367,8.421052631578947,20.883135789473684,142.67040547368418,14.557444263311384,4.3
202,1.98019801980198,7.920792079207921,2.4437599009900994,131.20720415841586,18.889340333934875,4.3
203,1.96078431372549,5.882352941176469,23.85346568627451,139.93262960784313,13.411701096824903,4.2
204,1.8761726078799248,7.504690431519699,4.1228227954971866,167.06716247654785,18.43881350670011,4.4
205,2.066115702479339,6.198347107438017,15.343732438016536,116.12330392561985,14.836760192540133,4.2
206,2.9411764705882346,5.882352941176469,47.86375735294118,58.356173823529424,12.725559761736381,3.4000000000000004
207,2.380952380952381,7.142857142857142,25.294766666666675,118.71473119047621,14.189459671882007,3.2
208,2.247191011235955,6.7415730337078665,10.685677415730336,74.4750204494382,16.371128387737087,3.4000000000000004
209,2.409638554216868,7.2289156626506035,30.73903373493977,110.82860144578316,13.834932786279055,4.4
210,2.1739130434782608,6.521739130434782,44.59081847826087,81.42583282608695,11.24301416680506,4.3
211,1.98019801980198,7.920792079207921,26.128421782178226,84.51454990099009,11.709909670401158,4.4
212,2.8169014084507045,5.63380281690141,110.89863521126765,112.00218478873242,8.719474694332154,3.4000000000000004
213,2.8985507246376816,5.797101449275362,291.98086956521746,102.31067246376811,18.02886577067909,4.2
214,2.1052631578947367,8.421052631578947,3.9666477894736847,154.19604915789478,18.50142417765512,3.1
215,2.7027027027027017,8.108108108108109,2.8946566216216216,93.81421851351351,15.416508081833172,3.4000000000000004
216,1.8761726078799248,7.504690431519699,0.0,98.29721829268291,17.960273065115107,3.6
217,2.2988505747126435,6.896551724137932,13.282732758620696,92.7788427586207,14.591513856252488,4.7
218,2.127659574468085,6.382978723404256,3.87008670212766,63.25176319148938,18.257338730505925,4.2
219,2.932551319648093,5.865102639296187,4.244820967741936,72.33640498533725,16.271724344371883,4.2
220,2.6666666666666665,8.0,49.86857200000001,37.693977333333336,11.205736542978547,3.6
221,2.150537634408602,8.602150537634408,8.587976129032258,106.87018892473118,15.144297893309902,3.2
222,2.631578947368421,7.894736842105262,14.704486842105265,114.37248381578951,12.799576265121221,3.8000000000000003
223,1.8416206261510129,7.366482504604051,0.0,36.63643812154695,19.109486361520016,3.3000000000000003
224,1.858736059479554,7.434944237918216,0.0,67.52774823420074,18.88668697064333,3.5
225,1.98019801980198,7.920792079207921,14.815340495049504,88.34907346534655,15.716335939560592,4.6000000000000005
226,2.638522427440633,7.915567282321898,3.682192744063325,62.11574498680739,16.539069892064255,3.6
227,1.8621973929236493,7.448789571694598,8.300870670391063,53.02012392923649,18.7715281568137,3.1
228,2.450980392156864,7.352941176470589,0.0,99.29078823529413,17.310522262457535,4.9
229,1.98019801980198,7.920792079207921,0.0,145.25497049504952,16.19746262929721,5.1000000000000005
230,2.2075055187637966,6.6225165562913935,20.63415584988963,50.291311920529814,18.41063990145459,4.3
231,2.6666666666666665,8.0,79.15243733333334,71.5287614666667,15.84071513887306,3.2
232,2.272727272727273,6.8181818181818175,101.69860113636366,48.28341090909093,8.378866727317664,3.5
233,3.03951367781155,6.0790273556231,17.766773556231,65.32670243161095,13.655302716425831,3.9000000000000004
234,1.8214936247723128,7.285974499089253,10.157042531876137,84.79053606557378,14.58941697065422,3.1
235,2.1929824561403506,10.964912280701752,3.4353821271929825,210.2574912280701,18.17574394790665,4.0
236,2.976190476190476,5.952380952380952,4.326434226190476,54.617814285714296,18.04776158682869,3.7
237,2.202643171806167,6.607929515418503,20.52555837004405,79.36727334801762,13.894608301736556,4.5
238,2.2988505747126435,6.896551724137932,9.02033724137931,159.86748298850574,17.674072347031807,4.0
239,1.98019801980198,7.920792079207921,10.92926584158416,100.82874871287129,15.899782080656529,4.0
240,2.8490028490028494,5.698005698005699,178.9468660968661,149.42512250712255,15.066377264996044,3.6
241,2.217294900221729,8.869179600886918,8.704157982261641,200.3435209534368,13.940291844923527,4.5
242,1.8867924528301885,7.547169811320754,3.4752810377358494,174.57219811320758,18.015632834112647,5.2
243,2.0964360587002098,8.385744234800839,52.521796645702324,188.81421121593291,11.711649189508677,3.1
244,1.8796992481203008,9.398496240601505,9.317335432330827,153.58832377819544,18.006711427186207,3.2
245,2.4630541871921183,7.389162561576352,6.37909421182266,154.45278509852216,14.305589870279706,4.1000000000000005
246,2.4390243902439024,7.317073170731707,8.328624878048782,174.7272658536586,18.53423307177879,3.5
247,2.1321961620469083,6.3965884861407245,45.32890191897656,114.94255788912584,11.499734659275733,3.9000000000000004
248,1.9880715705765408,5.964214711729622,11.367290954274356,124.26277733598411,16.48339272523714,3.4000000000000004
249,2.0161290322580645,8.064516129032258,10.757170060483872,157.65374899193554,14.399558346522515,3.9000000000000004
250,2.202643171806167,6.607929515418503,8.096506828193831,154.4699878854626,16.304332001118933,4.3
251,2.4154589371980686,9.661835748792267,47.97952294685992,191.46988768115943,12.191013773838275,3.4000000000000004
252,4.149377593360996,16.597510373443985,0.0,367.2395041493776,17.922616968479645,3.5
253,4.081632653061225,12.244897959183671,19.7375112244898,296.57466530612254,14.974525769935838,3.5
254,2.770083102493075,11.0803324099723,2.4077877977839344,265.9743781163436,17.945624164545592,3.1
255,2.358490566037736,9.433962264150944,2.178242382075472,201.02461698113208,17.92816999286231,3.2
256,2.5839793281653747,10.3359173126615,15.736573901808784,162.51938294573645,17.00615788574486,3.7
257,2.932551319648093,11.730205278592374,0.4412156011730205,248.5296480938416,16.159082258806706,3.4000000000000004
258,2.202643171806167,11.013215859030836,3.395698127753304,259.69079405286345,17.792332771953003,3.2
259,4.149377593360996,12.448132780082991,56.9053195020747,337.8052946058092,14.009789347863276,3.4000000000000004
260,2.824858757062147,11.299435028248588,6.546713841807913,231.6641158192091,18.52265717284217,3.2
261,2.6595744680851063,10.638297872340424,3.9081343085106384,177.69208007978733,18.5943737177835,3.8000000000000003
262,3.9682539682539684,11.904761904761903,22.13121547619048,206.68560972222232,16.08309465994098,3.4000000000000004
263,3.058103975535168,12.232415902140673,0.01531428654434251,251.25670336391445,17.234866845371695,3.1
264,2.3529411764705883,9.411764705882351,19.21738635294118,126.59246305882357,17.64747254796255,3.1
265,2.525252525252525,10.1010101010101,0.09074188131313132,201.8257449494949,17.284800784129544,3.8000000000000003
266,2.824858757062147,11.299435028248588,6.345651271186442,182.4409878531073,15.457026199012322,3.0
267,3.92156862745098,11.764705882352938,28.321929411764717,241.1427431372549,16.072612450779353,3.6
268,4.25531914893617,12.765957446808512,29.53965361702128,268.6927042553192,14.880677902940144,3.4000000000000004
269,2.906976744186047,11.627906976744187,16.436715988372093,158.93615261627912,12.438085440493404,3.4000000000000004
270,2.3529411764705883,9.411764705882351,0.0,125.21020729411764,15.823290117328064,3.8000000000000003
271,2.557544757033248,7.672634271099744,3.4823305626598464,58.26589335038364,18.278150766404927,3.8000000000000003
272,3.3670033670033668,10.101010101010102,15.276270033670034,160.73884747474747,12.725598467905481,2.8000000000000003
273,2.4390243902439024,9.75609756097561,16.794839634146342,91.87784804878048,13.476542129806877,4.1000000000000005
274,3.610108303249097,10.830324909747294,74.4396642599278,80.76359151624547,11.533712487882244,3.4000000000000004
275,1.9193857965451049,7.677543186180422,3.1877203454894434,105.97818301343573,16.90007041648948,3.5
276,2.801120448179272,8.403361344537815,6.436004481792718,129.30994257703085,15.359799994912873,3.7
277,3.134796238244514,9.404388714733543,42.74687774294672,152.7905398119122,15.221420700840266,3.1
278,2.7777777777777777,11.111111111111107,0.0,254.19579861111114,17.450441879587558,2.9000000000000004
279,3.0959752321981417,9.287925696594426,233.92976315789474,114.2734077399381,12.947145701301626,3.5
280,2.4271844660194177,9.708737864077671,18.1162109223301,175.6040787621359,18.541253499456566,3.6
281,2.6737967914438503,8.021390374331549,71.15133021390375,139.36718449197863,11.394983701879973,3.5
282,4.807692307692308,9.615384615384617,77.2236875,165.58735817307698,12.1436032417611,3.5
283,3.0674846625766867,9.202453987730062,9.78751963190184,110.89553742331287,16.35845578648076,3.2
284,2.2675736961451247,9.0702947845805,79.62339569160999,140.9961133786848,16.330880238705824,2.6
285,3.0959752321981417,9.287925696594426,22.14843095975232,195.4885,12.309539422879025,3.0
286,2.9411764705882346,8.823529411764705,21.26422661764705,98.27185941176472,14.950253132589099,4.1000000000000005
