,phonemic_rate,syllabic_rate,phonemic_info,syllabic_info,static_surp,peak_env
240,9.66183574879227,2.41545893719807,134.640536594203,19.4835224637681,16.1533803124315,3.7
250,9.36768149882904,2.34192037470726,121.10144765808,33.3963723653396,17.2870368023697,3.8
260,8.84955752212389,2.21238938053097,82.7493344026549,12.7812805309734,15.7241870494906,4
270,9.9502487562189,2.48756218905473,89.9370299751244,9.67959017412935,16.3689084623974,4.3
280,9.87654320987654,2.46913580246914,133.591389382716,4.53981061728395,19.4900588586841,3.1
290,10.443864229765,2.61096605744125,65.5265644908616,2.25749283289817,18.2021563695896,3.4
300,10.6382978723404,2.65957446808511,100.934940558511,14.4114579787234,16.0272382140342,10.7
310,9.32400932400932,2.33100233100233,86.4720889277389,12.8144526806527,19.5995868097729,3.4
320,10.2040816326531,2.55102040816327,126.078490943878,22.0491471938776,16.2385083815487,3.6
330,10.443864229765,2.61096605744125,127.061104308094,22.7770492167102,14.8288972826265,3.8
340,9.04977375565611,2.26244343891403,138.213325678733,4.31383438914027,17.913727256564,4.1
350,8.86917960088692,2.21729490022173,156.765240465632,13.7369021064302,17.4958867601293,3.8
360,8.28729281767956,2.76243093922652,139.659094475138,12.8468341160221,16.0926780738335,4.2
370,9.03614457831325,3.01204819277108,188.11227560241,32.0172379518072,17.6717969504994,4.2
380,8.23045267489712,2.05761316872428,104.770613374486,11.3565416666667,15.0750213594053,3.1
390,7.12589073634204,2.37529691211401,82.4495507125891,2.54399750593824,15.1117838977576,4.3
400,7.31707317073171,2.4390243902439,98.4360892682927,14.0926554878049,14.3546925333155,6.5
410,7.79220779220779,2.5974025974026,61.1477074025974,3.62480792207792,16.0511501850768,4.4
420,5.88235294117647,2.94117647058823,63.2131914705882,17.1919661764706,13.47503296044,4.3
430,8.43881856540084,2.10970464135021,98.2067601265823,11.7641695147679,14.2834575353926,4.5
440,9.2378752886836,2.3094688221709,208.671889030023,9.06599364896074,13.655766638076,6.4
450,7.05882352941176,2.35294117647059,196.395412941176,13.1694275294118,16.8611792414328,4.2
460,10.1522842639594,2.53807106598985,171.164116751269,17.7177950507614,17.2891777885539,3.6
470,9.92555831265509,2.48138957816377,159.038780397022,8.1160070719603,15.5431773142576,3.1
480,9.68523002421308,2.42130750605327,129.093431476998,13.7146093220339,14.0055921325848,3.3
490,8.7463556851312,2.91545189504373,113.813447521866,9.85030991253644,15.783777727166,3.3
500,9.38967136150235,2.34741784037559,232.770265258216,5.62331349765258,15.6648699951572,5.6
510,7.97872340425532,2.65957446808511,195.574348404255,4.09987087765958,17.8333124479998,4.1
520,7.89473684210526,2.63157894736842,91.5660534210527,16.8649984210526,14.9221082400751,4
530,8.90207715133531,2.9673590504451,194.098025667656,4.42519228486647,15.1420591109644,4.1
540,8.59598853868195,2.86532951289398,109.378010744986,15.2057343839542,12.542996104694,4.1
550,9.68523002421308,2.42130750605327,130.794903874092,3.43321343825666,19.3223585223563,4.1
560,8.10810810810811,2.7027027027027,172.941982432432,5.77666594594595,17.548564897685,3.9
570,7.8125,2.60416666666667,120.318161979167,10.7274602864583,14.3459800347286,3.9
580,9.0702947845805,2.26757369614512,188.70332244898,7.56134784580499,16.1368874773017,3.9
590,6.65188470066519,2.21729490022173,175.816135254989,28.5663580931264,25.4266240976922,3.9
600,7.85340314136125,2.61780104712042,172.83985,14.32685,14.2005161527159,3.9
610,7.97872340425532,2.65957446808511,133.379592420213,5.07836489361702,16.6445930732712,4.2
620,8.31024930747923,2.77008310249307,163.438065096953,13.4408181440443,14.8293710960497,3.9
630,9.21658986175115,2.30414746543779,193.211093456221,5.60824850230415,15.8127709936126,3.7
640,8.26446280991736,2.75482093663912,170.084447658402,11.2344568870523,16.484109592353,3.9
650,8.71459694989107,2.17864923747277,177.039710130719,7.85619618736383,17.4351825301641,4.4
660,6.63716814159292,2.21238938053097,130.634069690266,3.01619424778761,13.8960030474186,4.3
670,7.37100737100737,2.45700245700246,180.279127764128,11.4017614250614,17.5920249315198,3.8
680,8.36820083682008,2.09205020920502,147.07317667364,22.3641820083682,13.5894101943108,3.8
690,9.19540229885057,2.29885057471264,106.762172298851,6.51643701149425,15.9973015347844,6.3
700,7.85340314136125,2.61780104712042,84.5018,4.464025,15.6595922964122,5.2
710,8.65800865800866,2.16450216450216,127.152875541126,4.26020952380952,16.7065020136894,4.1
720,8.23045267489712,2.05761316872428,160.563599794239,20.3778528806584,15.4155119053191,6.1
730,7.40740740740741,2.46913580246914,165.09214691358,23.8356209876543,17.388775522847,4.2
740,8.16326530612245,2.04081632653061,183.809044897959,12.7251801020408,17.0827540401682,4.4
750,7.7319587628866,2.57731958762887,143.538469072165,24.1225862113402,15.2039287674301,4.2
760,7.48129675810474,2.49376558603491,143.003271820449,13.6207529925187,15.58114186795,3.8
770,7.98403193612774,1.99600798403194,143.482173652695,7.18234341317365,15.5938888088309,4.3
780,7.42574257425743,2.47524752475248,41.0223795792079,12.4984915841584,15.8733892625783,4
790,7.98403193612774,1.99600798403194,109.215668063872,9.53963033932136,15.3700729092922,3.8
800,6.96055684454756,2.32018561484919,102.10124361949,11.2946808584687,14.1215860042768,3.8
810,8.83002207505519,2.2075055187638,146.577321192053,9.723396799117,15.0953858124905,3.6
820,7.6530612244898,2.55102040816327,85.9715362244898,13.2033378826531,15.4828833321509,4.1
830,9.28074245939675,2.32018561484919,100.388204060325,2.49472146171694,17.9517935973882,4.1
840,8.49256900212314,2.12314225053078,147.036950106157,15.1446779193206,15.308071467184,4.1
850,9.1533180778032,2.2883295194508,148.165081235698,3.69735789473684,16.2673877778882,4.3
860,7.2463768115942,2.41545893719807,61.165281763285,10.5187252415459,15.3017192375433,4
870,8.51063829787234,2.12765957446808,156.319276595745,8.31538819148936,18.5913396576939,4.2
880,8.51063829787234,2.12765957446808,59.794480319149,8.37858074468085,15.1286054163837,4.1
890,9.19540229885057,2.29885057471264,131.576606896552,6.9674824137931,16.7378874446293,4.6
900,7.7120822622108,2.5706940874036,66.7469385604113,7.15997133676093,16.5128271012819,4.3
910,7.14285714285714,2.38095238095238,116.310405,8.04701190476191,14.7436274246031,4
920,7.5,2.5,109.28308525,4.89088925,17.5053038146221,4.1
930,7.38916256157635,2.46305418719212,136.531645566502,7.27785270935961,16.9440595135074,4.1
940,7.97872340425532,2.65957446808511,175.874933510638,9.37652526595745,16.2724456228961,4
950,8.63930885529158,2.15982721382289,169.832414686825,6.67140723542117,16.3071619223342,3.9
960,9.68523002421308,2.42130750605327,126.033847336562,10.8261621065375,17.613137918673,3.5
970,8.94854586129754,2.23713646532438,143.97105704698,4.55524317673378,17.7844148755405,3.8
980,9.1324200913242,2.28310502283105,126.87175,5.0238450913242,20.3400334146795,3.4
990,9.80392156862745,2.45098039215686,157.530339705882,8.09208014705882,18.1527827994633,3.9
1000,8.52878464818763,2.13219616204691,183.89984989339,18.3854808102345,17.8392283971775,3.7
1010,10.0755667506297,2.51889168765743,107.596867128463,9.76924105793451,16.5249592485134,3.6
1020,9.43396226415094,2.35849056603774,126.203385141509,2.7098125,21.7525984282789,3.9
1030,9.50118764845606,2.37529691211401,127.717798337292,10.333190736342,15.1712338212145,3.6
1040,9.0293453724605,2.25733634311512,116.014219187359,20.2928230248307,15.883133974858,3.7
1050,9.85221674876847,2.46305418719212,153.058555665025,9.76694495073892,17.3034328376712,3.9
1060,10.0250626566416,2.5062656641604,149.36874962406,35.0027844611529,11.4514136095575,3.3
1070,10.1522842639594,2.53807106598985,168.419873350254,11.3778312182741,19.4768047917297,3.5
1080,9.70873786407767,2.42718446601942,118.053113106796,15.755042961165,21.1262160001777,3.7
1090,8.60215053763441,2.1505376344086,91.0444012903226,10.1132651612903,15.8071692762149,3.9
1100,10.2564102564103,2.56410256410256,92.6738611538461,26.8230115384615,15.1123720346221,3.8
1110,9.70873786407767,2.42718446601942,82.6546705097087,8.51456674757282,17.9298187873742,3.8
1120,10.6382978723404,2.65957446808511,51.9052405585106,2.85964082446808,19.7379645714124,4.1
1130,9.56937799043062,2.39234449760766,77.862109569378,13.7390229665072,15.0607909179903,3.8
1140,9.43396226415094,3.14465408805031,82.160091509434,7.9495641509434,16.0277056664132,3.6
1150,7.55667506297229,2.51889168765743,129.479958438287,3.42342241813602,15.400285328166,3.6
1160,8.19672131147541,2.73224043715847,224.486057377049,13.2605403005464,16.5669195994522,3.5
1170,7.53768844221106,2.51256281407035,142.756663316583,3.87348479899498,18.7705316640141,3.7
1180,6.36942675159236,3.18471337579618,151.116888535032,11.0701531847134,19.3806992672714,2.8
1190,9.80392156862745,2.45098039215686,116.804533235294,7.07385821078432,16.6382096266336,3.9
1200,8.02139037433155,2.67379679144385,130.38735013369,13.7625713903743,14.876924353272,3.1
1210,8.10810810810811,2.7027027027027,205.644537837838,5.6710222972973,23.556059434232,3.5
1220,7.35294117647059,2.45098039215686,112.302850490196,39.8749950980392,14.2397224366146,3.3
1230,9.36768149882904,2.34192037470726,120.708935948478,3.32064906323185,13.8649247773306,3.9
1240,8,2.66666666666667,51.4344409333333,15.3763658666667,12.9814112484455,3.8
1250,8.79120879120879,2.1978021978022,81.2507073626374,7.63517252747253,17.3100801925779,3.6
1260,8.54700854700855,2.13675213675214,53.5176490384615,12.0569770299145,16.6888423054652,3.7
1270,7.69230769230769,2.56410256410256,119.79617948718,4.76887820512821,18.2511865035243,4.2
1280,8.83002207505519,2.2075055187638,126.41821986755,6.78726721854305,14.7473828747567,3.3
1290,7.69230769230769,2.56410256410256,184.492532051282,22.1126332051282,15.8927902415677,3.7
1300,7.55667506297229,2.51889168765743,210.757434508816,20.4373608312343,14.7689299219604,3.7
1310,7.48129675810474,2.49376558603491,173.509210723192,2.73187157107232,18.847707964754,3.3
1320,7.61421319796954,2.53807106598985,189.17944035533,10.1956430203046,15.4801482348041,3.6
1330,9.2378752886836,2.3094688221709,201.259081986143,39.3060796766744,14.5021304183118,3.7
1340,6.17283950617284,2.05761316872428,200.254853909465,11.3312911522634,14.849704357621,3.5
1350,8.37988826815642,2.79329608938547,229.502505586592,9.33291089385475,18.2479662007567,3.8
1360,8.06451612903226,2.68817204301075,200.671685483871,19.2325704301075,14.4684397620311,3.4
1370,9.32400932400932,2.33100233100233,162.773294289044,4.13187762237762,19.8309123558793,3.1
1380,7.04225352112676,3.52112676056338,128.143278697183,10.0845309859155,16.8828706473765,3.5
1390,9.19540229885057,2.29885057471264,126.851640114943,4.72364954022989,14.3479886226531,3.2
1400,7.69230769230769,2.56410256410256,117.068160769231,17.3334214102564,14.7980640569285,3.7
1410,8.92857142857143,2.23214285714286,158.222694642857,5.7273140625,17.1596075538018,3.4
1420,7.05882352941176,2.35294117647059,123.558394352941,10.4654292941177,15.7654202586273,3.6
1430,7.63358778625954,2.54452926208651,146.327384223919,33.8526844783715,13.7039740579776,3.5
1440,8.7463556851312,2.91545189504373,177.116583090379,5.23565524781341,13.4609008028851,3.7
1450,7.60456273764259,1.90114068441065,80.7320724524715,20.7247709125475,16.2713489333406,3.6
1460,7.59493670886076,2.53164556962025,165.213549367089,4.83459683544304,17.9407285686096,3.5
1470,9.85221674876847,2.46305418719212,134.304331527094,27.6766527093596,14.9609596877206,3.7
1480,7.57575757575758,2.52525252525252,142.302114267677,9.1523244949495,18.4708127697395,3.3
1490,9.41176470588235,2.35294117647059,177.212496470588,10.5525028235294,14.8491064091322,3.5
1500,8.11359026369168,2.02839756592292,193.813278904665,14.5221794117647,15.6258259021778,3.4
1510,8.40336134453781,2.80112044817927,132.408208683473,16.2255570028011,18.9601377215209,3.4
1520,10,2.5,145.4297875,26.10898375,20.6685341634904,4
1530,8.02139037433155,2.67379679144385,204.207854278075,8.31299411764706,18.0375938616009,3.5
1540,7.53768844221106,2.51256281407035,158.379551507538,7.51728969849246,17.3096271559779,3.6
1550,9.63855421686747,2.40963855421687,151.982036746988,11.8449685542169,15.5450567682266,3.5
1560,8.72093023255814,2.90697674418605,168.561109011628,5.22043531976744,15.9725101478504,3.5
1570,8.26446280991736,2.75482093663912,110.740116253444,40.0694848484848,8.49687429520102,3.4
1580,8.71459694989107,2.17864923747277,157.710322875817,16.5724125272331,15.2449764976731,3.5
1590,9.47867298578199,2.3696682464455,169.759713744076,10.7513085308057,17.7013830430644,3.3
1600,8,2.66666666666667,98.4274952,12.0936616,20.3024062646925,3.9
1610,9.2378752886836,2.3094688221709,78.6493448036952,6.30485265588915,15.3848701144692,3.7
1620,8.79120879120879,2.1978021978022,109.243478461538,12.4740001098901,18.7114427549597,3.8
1630,9.11161731207289,2.27790432801822,101.536383143508,2.50638553530752,18.0657895090848,3.8
1640,7.7720207253886,2.59067357512953,100.775608031088,8.47344779792746,19.5296721697334,3.9
1650,9.70873786407767,2.42718446601942,147.277550242718,11.3226839805825,16.9562909987354,3.3
1660,6.9284064665127,2.3094688221709,158.115357967667,16.2521811778291,19.0103116845455,3.3
1670,9.21658986175115,2.30414746543779,93.9237879032258,5.78503352534562,17.911760088244,3
1680,7.2289156626506,2.40963855421687,155.424063855422,8.58116975903614,16.2244589593172,3.4
1690,8.13008130081301,2.710027100271,160.877643631436,2.42970116531165,17.3889246309078,4.2
1700,7.89473684210526,2.63157894736842,183.088578947368,9.32102618421053,17.7282849709354,3.8
1710,8.40336134453781,2.80112044817927,164.183225490196,31.8287857142857,14.1272477073562,3.6
1720,9.1743119266055,2.29357798165138,165.900584862385,9.18642098623853,16.3693961771432,3.7
1730,8.60215053763441,2.1505376344086,106.894156344086,5.62950935483871,16.5049430957701,3.7
1740,8.10810810810811,2.7027027027027,144.445381243243,10.3028497297297,18.152337248181,3.5
1750,8.62068965517241,2.87356321839081,180.291376436782,42.2801551724138,12.9320220738426,3.7
1760,8.26446280991736,2.75482093663912,130.616112947658,26.3019628099174,15.506135898683,3
1770,7.57575757575758,3.78787878787879,131.695006439394,15.2272941287879,14.8164066606239,3.5
1780,6.89655172413793,3.44827586206897,168.169572413793,17.2879039655172,14.5715918665876,3.6
1790,8.21917808219178,2.73972602739726,40.7265898630137,8.38301616438356,16.8359909093419,3.2
1800,7.10900473933649,2.3696682464455,140.592293838863,11.9653805687204,14.0680575207818,2.6
1810,9.14634146341464,3.04878048780488,161.602450457317,27.648356402439,22.3822299783337,4.3
1820,7.28155339805825,2.42718446601942,94.2713461407767,9.99840958737864,15.884630013608,4.3
1830,8.36820083682008,2.09205020920502,111.845524267782,6.18690156903766,16.2554787125988,4.2
1840,9.59232613908873,2.39808153477218,213.114776978417,7.87769652278177,14.5864744898578,4.2
1850,9.75609756097561,2.4390243902439,133.302044512195,17.2350713414634,13.5956336164429,3.4
1860,9.66183574879227,2.41545893719807,113.797684661836,6.50442657004831,16.3373431472741,3.6
1870,8.69565217391304,2.17391304347826,169.291853478261,18.4048015217391,15.0703467752878,3.6
1880,9.38967136150235,2.34741784037559,119.968584061033,5.68801138497653,17.7296402505474,3.3
1890,8.88888888888889,2.22222222222222,185.454506,2.44511833333333,16.2889953454329,3.3
1900,8.31600831600832,2.07900207900208,68.5857968814969,10.1702734927235,17.2434091529326,4.3
1910,8.71459694989107,2.17864923747277,71.8731335511983,33.3018278867102,13.0178838892407,3.1
1920,7.31707317073171,2.4390243902439,151.163456097561,12.1796973170732,18.3943028106343,4.2
1930,8.37988826815642,2.79329608938547,118.419466480447,5.26301033519553,15.7737841307541,4.4
1940,7.93650793650794,2.64550264550265,197.187035714286,11.091466005291,17.6096404744368,4.1
1950,7.83289817232376,2.61096605744125,135.375364229765,16.4998067885118,16.0209160549195,4.2
1960,7.87401574803149,2.6246719160105,160.624733595801,5.81013477690289,17.1334391124796,4.2
1970,7.67263427109974,2.55754475703325,103.650961636829,13.4065879795396,19.7612336531069,3.7
1980,7.69230769230769,2.56410256410256,145.685005128205,0.001837743230769,17.9223500392948,4.1
1990,7.67263427109974,2.55754475703325,137.304331202046,5.89581828644501,17.8897483936295,4.1
2000,7.79220779220779,2.5974025974026,110.482833766234,6.0733038961039,15.5241628418734,4.1
2010,7.44416873449132,2.48138957816377,98.5250750620348,22.3087289081886,19.5363560484016,3.7
2020,7.89473684210526,2.63157894736842,128.555314473684,5.63274078947369,16.9127095420729,4.1
2030,8.52272727272727,2.84090909090909,134.494928977273,14.8402387784091,15.9842637052697,3.5
2040,7.46268656716418,2.48756218905473,75.0935267412935,9.02460746268657,22.4533372435581,4
2050,8.57142857142857,2.85714285714286,164.304748571429,21.4451798571429,16.1390106491947,4.3
2060,7.33496332518338,2.44498777506112,60.5123024449878,13.4410762836186,15.3227015020413,3.9
2070,8.49256900212314,2.12314225053078,221.254217515924,29.4918598726115,19.7613032694864,4.2
2080,8.1799591002045,2.04498977505112,170.238983537832,10.3807718813906,16.1024619617782,4
2090,8.56531049250535,2.14132762312634,236.882535331906,6.07545642398287,18.0760397778643,4.3
2100,6.96055684454756,2.32018561484919,151.516843387471,15.9592465197216,14.8573587955302,4
2110,6.91244239631336,2.30414746543779,176.205421658986,13.7122376728111,22.5638367848237,4.2
2120,8.52878464818763,2.13219616204691,167.803884861407,10.6859002132196,21.6757296648946,3.4
2130,8.23045267489712,2.05761316872428,175.06118755144,36.9761851851852,11.7853168137065,3.7
2140,8.10810810810811,2.7027027027027,184.162974324324,7.10166391891892,14.4466640477317,4.3
2150,8.7527352297593,2.18818380743982,217.31286214442,8.89192768052516,15.2972142473166,4.5
2160,8.71459694989107,2.17864923747277,208.95491546841,7.36675348583878,16.0511113815684,3.8
2170,7.53768844221106,2.51256281407035,205.056016331658,2.56283128140704,15.9447688999979,3.9
2180,8.06451612903226,2.68817204301075,213.153432795699,2.41010680107527,18.6893676669075,3.8
2190,7.40740740740741,2.46913580246914,139.877411604938,8.30147308641975,15.2476642189094,3.9
2200,9.1743119266055,2.29357798165138,220.499424311927,15.0478211009174,16.6567256105065,5.3
2210,7.33496332518338,2.44498777506112,163.704512224939,2.95709095354523,17.2521745058411,4.3
2220,7.63358778625954,2.54452926208651,209.027872773537,0.021831688804071,18.5137804590293,4.3
2230,8.9086859688196,2.2271714922049,253.907062360802,9.95814020044544,14.8560626191922,4.3
2240,8.58369098712446,2.14592274678112,228.524122317597,3.76075311158798,16.0184993987865,3.4
2250,8.24742268041237,2.06185567010309,182.921684536082,2.76851546391753,15.4600190489547,4.4
2260,10.4712041884817,2.61780104712042,219.12325,40.273,14.1062517748642,4.5
2270,9.00900900900901,3.003003003003,149.834051051051,17.5271752252252,16.4459870212528,3.5
2280,9.63855421686747,2.40963855421687,199.963653012048,4.74800686746988,14.6359517515527,4.2
2290,8.7719298245614,2.92397660818713,103.957167251462,3.76878742690058,14.1093751382909,4.2
2300,8.2815734989648,2.0703933747412,129.624226086957,13.2046841614907,19.4594306628148,4.2
2310,7.38916256157635,2.46305418719212,108.388266009852,12.5369153940887,17.4936166780973,4
2320,8.65800865800866,2.16450216450216,127.159324891775,13.8488229437229,16.020520348242,3.3
2330,10.1522842639594,2.53807106598985,181.134898477157,32.2804543147208,14.3467586459434,3.4
2340,10.3092783505155,2.57731958762887,83.7967211340206,3.04686842783505,18.000099950995,3.7
2350,9.92555831265509,2.48138957816377,112.797680397022,2.87317555831266,18.5093890008013,3.3
2360,8.7719298245614,2.19298245614035,113.04565372807,13.8783908991228,15.6416305886812,3
2370,10.3359173126615,2.58397932816537,123.691871447028,12.4068812661499,14.4384733764555,3.2
2380,8.73362445414847,2.18340611353712,168.146516375546,7.26677849344978,15.6691249073904,3.2
2390,8.83002207505519,2.2075055187638,100.579992847682,0.060694571743929,16.1429888675504,3.5
2400,7.95228628230616,1.98807157057654,193.410473161034,23.0889761431412,15.5728278088191,4.2
2410,7.2463768115942,2.41545893719807,137.512849033816,15.1566342995169,13.8758145878012,4
2420,9.0702947845805,2.26757369614512,119.60041031746,7.89098526077097,17.7360638372425,3.9
2430,7.59493670886076,2.53164556962025,108.762894936709,12.6309508860759,19.9874218040577,3.5
2440,9.38967136150235,2.34741784037559,132.069550469484,47.5657253521127,15.0439975343344,4.1
2450,7.2463768115942,2.41545893719807,79.7335958937198,6.43236328502416,14.7485385802585,4.1
2460,7.48129675810474,2.49376558603491,118.23519201995,16.5594142144638,17.4691963415003,4.2
2470,9.09090909090909,2.27272727272727,164.793714772727,5.04155352272727,18.5206354683781,4
2480,9.38967136150235,2.34741784037559,109.535473591549,3.84181255868545,19.1744250932203,3.4
2490,9.11161731207289,2.27790432801822,109.040442482916,3.33895410022779,19.5803626819146,4
2500,8.84955752212389,2.21238938053097,90.3696850663717,4.90770696902655,16.8599638285211,3.6
